admin_dong_code,sgg_nm,admin_dong_name,duvi_year,store_adm_code,store_시도명,store_자치구,store_행정동,store_연도,store_총 업소수,store_과학·기술 수,store_교육 수,store_보건의료 수,store_부동산 수,store_소매 수,store_수리·개인 수,store_숙박 수,store_시설관리·임대 수,store_예술·스포츠 수,store_음식 수,store_source_year,store_is_latest_substitute,population_adm_cd,population_adm_nm,population_year,population_population,population_pop_change_yoy,population_pop_change_base,population_pop_index,population_decline_level,population_source_year,population_is_latest_substitute,housing_type,housing_type_ko,housing_lawd_cd,housing_umd_nm,housing_year,housing_partial_year,housing_annual_total_rent_count,housing_annual_jeonse_count,housing_annual_trade_count,housing_annual_median_jeonse_deposit,housing_annual_avg_jeonse_deposit,housing_annual_median_trade_price,housing_annual_avg_trade_price,housing_jeonse_to_trade_ratio,housing_jeonse_ratio_level,housing_ratio_available,housing_rent_count_base,housing_jeonse_count_base,housing_jeonse_deposit_base,housing_trade_count_base,housing_trade_price_base,housing_rent_avg_building_age,housing_trade_avg_building_age,housing_combined_avg_building_age,housing_admin_match_source,housing_admin_match_address,housing_admin_match_lat,housing_admin_match_lon,housing_source_year,housing_is_latest_substitute,life_childcare_count,life_kindergarten_count,life_elementary_school_count,life_middle_school_count,life_high_school_count,life_school_count,life_education_facility_count,life_childcare_education_facility_count,life_hospital_count,life_emergency_medical_count,life_public_health_count,life_medical_facility_count,life_library_count,life_public_library_count,life_culture_facility_count,life_social_welfare_count,life_welfare_facility_count,life_elderly_welfare_count,life_child_welfare_count,life_disabled_welfare_count,life_mental_welfare_count,life_family_welfare_count,life_homeless_welfare_count,life_facility_count,life_safety_facility_included,life_safety_facility_note,life_childcare_education_score,life_medical_score,life_culture_score,life_welfare_score,life_childcare_education_ratio,life_medical_ratio,life_culture_ratio,life_welfare_ratio,life_facility_score,life_facility_grade,life_facility_grade_label,life_source_period,life_is_static_supplement,bus_stop_count,bus_row_count,bus_ride_count_sum,bus_alight_count_sum,bus_total_flow_count,bus_ride_minus_alight_sum,bus_alight_minus_ride_sum,bus_abs_imbalance_sum,bus_ride_ratio,bus_alight_ratio,bus_net_outflow_ratio,bus_net_flow_type,bus_observed_days_mean,bus_raw_row_count_sum,bus_ride_more_stop_count,bus_alight_more_stop_count,bus_balanced_stop_count,bus_data_start_date,bus_data_end_date,bus_data_year,bus_data_note,bus_source_period,bus_is_static_supplement,subway_station_count,subway_row_count,subway_ride_count_sum,subway_alight_count_sum,subway_total_flow_count,subway_net_inflow_sum,subway_abs_net_inflow_sum,subway_observed_days_mean,subway_net_inflow_station_count,subway_net_outflow_station_count,subway_balanced_station_count,subway_net_inflow_ratio,subway_data_start_date,subway_data_end_date,subway_data_year,subway_data_note,subway_source_period,subway_is_static_supplement,sdot_sensor_count,sdot_row_count,sdot_visitor_sum,sdot_visitor_daily_avg_mean,sdot_visitor_daily_avg_median,sdot_zscore_value_mean,sdot_zscore_value_max,sdot_observed_records_sum,sdot_observed_days_mean,sdot_visitor_min,sdot_visitor_max,sdot_data_start_date,sdot_data_end_date,sdot_data_year,sdot_data_note,sdot_source_period,sdot_is_static_supplement,energy_complex_count,energy_row_count,energy_observed_months_mean,energy_observed_months_median,energy_hheat_period_avg_mean,energy_hheat_period_avg_median,energy_hwaterHot_period_avg_mean,energy_hwaterHot_period_avg_median,energy_hgas_period_avg_mean,energy_hgas_period_avg_median,energy_helect_period_avg_mean,energy_helect_period_avg_median,energy_hwaterCool_period_avg_mean,energy_hwaterCool_period_avg_median,energy_heat_cost_period_avg_mean,energy_heat_cost_period_avg_median,energy_waterHot_cost_period_avg_mean,energy_waterHot_cost_period_avg_median,energy_gas_cost_period_avg_mean,energy_gas_cost_period_avg_median,energy_elect_cost_period_avg_mean,energy_elect_cost_period_avg_median,energy_waterCool_cost_period_avg_mean,energy_waterCool_cost_period_avg_median,energy_total_cost_period_avg_mean,energy_total_cost_period_avg_median,energy_data_start_month,energy_data_end_month,energy_data_year,energy_data_note,energy_source_period,energy_is_static_supplement,duvi_year_rule,living_유입_생활인구,living_순유입_생활인구,living_population_match_status,living_population_missing_reason,score__store_총 업소수,score__store_음식 수,score__store_소매 수,score__store_예술·스포츠 수,score__store_숙박 수,domain_score__상권,domain_variable_count__상권,score__population_population,score__population_pop_change_yoy,score__population_pop_change_base,score__population_pop_index,score__population_decline_level,domain_score__인구,domain_variable_count__인구,score__housing_annual_trade_count,score__housing_annual_total_rent_count,score__housing_jeonse_to_trade_ratio,score__housing_combined_avg_building_age,domain_score__주택시장_주거위험,domain_variable_count__주택시장_주거위험,score__life_facility_score,domain_score__생활시설,domain_variable_count__생활시설,score__bus_total_flow_count,domain_score__버스교통,domain_variable_count__버스교통,score__subway_total_flow_count,domain_score__지하철교통,domain_variable_count__지하철교통,score__sdot_visitor_daily_avg_mean,domain_score__SDOT유동,domain_variable_count__SDOT유동,score__energy_helect_period_avg_mean,score__energy_total_cost_period_avg_mean,domain_score__에너지,domain_variable_count__에너지,score__living_유입_생활인구,score__living_순유입_생활인구,domain_score__생활인구,domain_variable_count__생활인구,duvi_score,duvi_domain_count_used,duvi_variable_count_used,duvi_grade,duvi_grade_label
11210630,관악구,남현동,2022,11210630.0,서울특별시,관악구,남현동,2022.0,745.0,90.0,62.0,31.0,32.0,121.0,81.0,15.0,33.0,39.0,241.0,2022,N,11210630.0,남현동,2022.0,17512,-0.75,-1.92,98.08,,2022,N,apartment,아파트,11620.0,남현동,2022.0,false,1495.0,579.0,87.0,25293.75,26392.552499999998,87237.5,101168.1725,50.7675,보통,true,0.0,0.0,0.0,0.0,0.0,18.4375,24.65,21.5425,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 관악구 남현동,37.47619665076824,126.97884378975328,2022.0,N,5,2,1,0,0,1,3,8,40,0,0,40,0,0,0,4,4,1,3,0,0,0,0,52,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,20.07,52.0,28.52,29.11,15.38,76.92,0.0,7.69,32.42,5.0,매우 부족,latest/static 생활시설,Y,31,31,703282,753166,1456448,-49884,49884,367078,48.29,51.71,-3.43,alight_more_than_ride,61.0,7277,20,11,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5427082.03,-495.18999999947846,matched,,5.4885,8.8018,4.1124,10.7438,6.25,7.0793,5,32.6678,75.913,63.1593,63.1593,,58.7248,4,2.1192,7.3767,66.882,68.6911,36.2672,4,25.6619,25.6619,1,5.2587,5.2587,1,0.0,0.0,1,,,0,,,,0,12.5953,31.0628,21.8291,2,22.1173,7,18,6,낮음
11210640,관악구,서원동,2022,11210640.0,서울특별시,관악구,서원동,2022.0,1184.0,101.0,77.0,36.0,38.0,257.0,102.0,11.0,32.0,82.0,448.0,2022,N,11210640.0,서원동,2022.0,23137,1.45,0.62,100.62,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,1,1,6,42,1,0,42,0,0,0,5,5,3,1,1,0,0,0,53,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,9.15,55.87,28.52,36.62,11.32,79.25,0.0,9.43,32.54,5.0,매우 부족,latest/static 생활시설,Y,18,18,1195775,1283320,2479095,-87545,87545,851307,48.23,51.77,-3.53,alight_more_than_ride,61.0,5122,9,9,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,4852493.17,-64368.919999999925,matched,,8.9305,16.4571,9.6498,22.5895,4.5833,12.4421,5,43.1843,77.6788,64.8234,64.8234,,62.6275,4,,,,,,0,25.8038,25.8038,1,8.951,8.951,1,0.0,0.0,1,,,0,,,,0,11.0801,22.6866,16.8834,2,21.118,6,14,6,낮음
11210650,관악구,신원동,2022,11210650.0,서울특별시,관악구,신원동,2022.0,730.0,77.0,38.0,17.0,38.0,191.0,100.0,10.0,25.0,30.0,204.0,2022,N,11210650.0,신원동,2022.0,18763,0.29,-2.39,97.61,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,0,0,1,3,7,17,0,0,17,0,0,0,2,2,0,1,0,0,0,0,26,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,14.32,17.61,28.52,12.79,26.92,65.38,0.0,7.69,18.31,5.0,매우 부족,latest/static 생활시설,Y,10,10,167966,164188,332154,3778,-3778,121942,50.57,49.43,1.14,ride_more_than_alight,61.0,976,4,6,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,2,2,1075016,14930.7778,14930.7778,0.5591,0.5707,5368,36.0,0.0,517.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,1967810.74,-39228.20999999996,matched,,5.3709,7.4334,6.9625,8.2645,4.1667,6.4396,5,35.0066,76.7477,62.8513,62.8513,,59.3643,4,,,,,,0,8.9835,8.9835,1,1.1993,1.1993,1,0.0,0.0,1,27.9263,27.9263,1,,,,0,3.4729,25.9835,14.7282,2,16.9487,7,15,7,매우 낮음
11210660,관악구,서림동,2022,11210660.0,서울특별시,관악구,서림동,2022.0,700.0,62.0,49.0,15.0,40.0,127.0,69.0,68.0,36.0,50.0,184.0,2022,N,11210660.0,서림동,2022.0,23518,2.07,0.38,100.38,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,0,2,5,10,18,0,0,18,0,0,0,7,7,5,2,0,0,0,0,35,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,19.95,28.52,51.29,28.57,51.43,0.0,20.0,32.45,5.0,매우 부족,latest/static 생활시설,Y,25,25,712005,824268,1536273,-112263,112263,718677,46.35,53.65,-7.31,alight_more_than_ride,61.0,6188,8,17,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,640669,587731,1228400,-52938,52938,61.0,0,1,0,-4.31,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,2610362.06,-38647.77000000002,matched,,5.1356,6.6938,4.3567,13.7741,28.3333,11.6587,5,43.8966,78.1764,64.6662,64.6662,,62.8514,4,,,,,,0,25.6974,25.6974,1,5.5469,5.5469,1,6.5956,6.5956,1,,,0,,,,0,5.1673,26.0596,15.6135,2,21.3272,6,14,6,낮음
11210680,관악구,신사동,2022,11210680.0,서울특별시,관악구,신사동,2022.0,1065.0,105.0,55.0,26.0,75.0,236.0,192.0,6.0,36.0,69.0,265.0,2022,N,11210680.0,신사동,2022.0,25789,-0.03,-2.51,97.49,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,0,0,1,3,8,29,0,0,29,0,0,0,7,7,4,2,1,0,0,0,44,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,20.07,37.91,28.52,51.29,18.18,65.91,0.0,15.91,34.45,4.0,부족,latest/static 생활시설,Y,18,18,209879,326351,536230,-116472,116472,218596,39.14,60.86,-21.72,alight_more_than_ride,61.0,2928,8,10,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,2937702.32,-44490.43000000017,matched,,7.9975,9.6893,8.7948,19.0083,2.5,9.598,5,48.1425,76.4909,62.7727,62.7727,,62.5447,4,,,,,,0,28.0615,28.0615,1,1.9361,1.9361,1,0.0,0.0,1,,,0,,,,0,6.0306,25.2934,15.662,2,19.6337,6,14,7,매우 낮음
11210690,관악구,신림동,2022,11210690.0,서울특별시,관악구,신림동,2022.0,1720.0,162.0,58.0,61.0,108.0,285.0,185.0,90.0,46.0,124.0,601.0,2022,N,11210690.0,신림동,2022.0,23607,4.29,5.74,105.74,,2022,N,apartment,아파트,11620.0,신림동,2022.0,false,19299.0,7030.0,1673.0,21762.5,22321.3675,54855.0,59913.56749999999,62.955,주의,true,0.0,0.0,0.0,0.0,0.0,18.415,22.52,20.464999999999996,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 관악구 신림동,37.48689848212446,126.92809319649422,2022.0,N,1,0,0,0,0,0,0,1,74,0,0,74,0,0,0,1,1,1,0,0,0,0,0,76,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,0.23,81.81,28.52,7.04,1.32,97.37,0.0,1.32,29.4,5.0,매우 부족,latest/static 생활시설,Y,14,14,1201330,792518,1993848,408812,-408812,543030,60.25,39.75,20.5,ride_more_than_alight,61.0,4618,8,6,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,3913602,3862558,7776160,-51044,51044,61.0,0,2,0,-0.66,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5683430.37,-59065.55999999959,matched,,13.1331,22.1154,10.7899,34.1598,37.5,23.5396,5,44.063,79.9583,68.1779,68.1779,,65.0943,4,44.1325,97.4551,56.1836,72.5498,67.5803,4,22.0922,22.0922,1,7.199,7.199,1,41.7519,41.7519,1,,,0,,,,0,13.2714,23.3821,18.3267,2,35.0834,7,18,1,매우 높음
11210710,관악구,난향동,2022,11210710.0,서울특별시,관악구,난향동,2022.0,238.0,12.0,36.0,10.0,16.0,57.0,35.0,0.0,15.0,8.0,49.0,2022,N,11210710.0,난향동,2022.0,14632,-1.84,-3.79,96.21,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,0,0,1,2,10,11,0,0,11,0,0,0,6,6,3,2,0,0,0,0,27,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,7.16,28.52,44.6,37.04,40.74,0.0,22.22,27.58,5.0,매우 부족,latest/static 생활시설,Y,15,15,350888,312446,663334,38442,-38442,308432,52.9,47.1,5.8,ride_more_than_alight,61.0,3631,9,6,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,1448841.18,-12110.88000000012,matched,,1.5133,1.7012,1.5065,2.2039,0.0,1.385,5,27.2833,75.0381,61.9341,61.9341,,56.5474,4,,,,,,0,19.9409,19.9409,1,2.395,2.395,1,0.0,0.0,1,,,0,,,,0,2.1043,29.5396,15.8219,2,16.015,6,14,7,매우 낮음
11210720,관악구,조원동,2022,11210720.0,서울특별시,관악구,조원동,2022.0,1189.0,92.0,53.0,32.0,78.0,257.0,147.0,14.0,49.0,90.0,377.0,2022,N,11210720.0,조원동,2022.0,20401,7.27,4.34,104.34,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,1,1,7,42,1,0,42,1,1,1,10,10,8,1,1,0,0,0,60,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,14.32,55.87,75.59,68.9,11.67,70.0,1.67,16.67,53.67,3.0,보통,latest/static 생활시설,Y,21,21,494339,450708,945047,43631,-43631,276743,52.31,47.69,4.62,ride_more_than_alight,61.0,2300,7,14,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,9116341.15,100175.0,matched,,8.9697,13.8314,9.6498,24.7934,5.8333,12.6155,5,38.0691,82.3501,67.2607,67.2607,,63.7351,4,,,,,,0,50.7801,50.7801,1,3.4122,3.4122,1,0.0,0.0,1,,,0,,,,0,22.3243,44.2644,33.2944,2,27.3062,6,14,3,다소 높음
11210730,관악구,대학동,2022,11210730.0,서울특별시,관악구,대학동,2022.0,1335.0,64.0,87.0,23.0,46.0,174.0,107.0,163.0,44.0,140.0,487.0,2022,N,11210730.0,대학동,2022.0,24701,3.12,4.42,104.42,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,3,5,6,10,26,0,0,26,1,1,1,5,5,2,1,0,0,1,0,42,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,31.92,75.59,36.62,23.81,61.9,2.38,11.9,43.54,4.0,부족,latest/static 생활시설,Y,116,116,3256596,3393258,6649854,-136662,136662,2543120,48.97,51.03,-2.06,alight_more_than_ride,61.0,27103,54,62,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,222658,221584,444242,-1074,1074,61.0,0,1,0,-0.24,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,8338678.94,19050.820000000294,matched,,10.1145,17.8994,6.2704,38.5675,67.9167,28.1537,5,46.1084,79.0192,67.3131,67.3131,,64.9385,4,,,,,,0,38.8061,38.8061,1,24.01,24.01,1,2.3852,2.3852,1,,,0,,,,0,20.2736,33.626,26.9498,2,30.8739,6,14,2,높음
11210780,관악구,은천동,2022,11210780.0,서울특별시,관악구,은천동,2022.0,1077.0,88.0,109.0,33.0,66.0,215.0,136.0,4.0,36.0,51.0,339.0,2022,N,11210780.0,은천동,2022.0,32586,-1.3,-3.62,96.38,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,1,0,1,2,7,20,39,0,0,39,1,1,1,18,18,7,2,8,0,0,1,78,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,82.63,50.0,75.59,92.72,25.64,50.0,1.28,23.08,75.23,1.0,매우 풍부,latest/static 생활시설,Y,37,37,742787,734858,1477645,7929,-7929,666195,50.27,49.73,0.54,ride_more_than_alight,61.0,4241,18,19,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,4820652.24,-44742.39999999944,matched,,8.0916,12.426,7.9397,14.0496,1.6667,8.8347,5,60.8503,75.4715,62.0455,62.0455,,65.1032,4,,,,,,0,76.2648,76.2648,1,5.3352,5.3352,1,0.0,0.0,1,,,0,,,,0,10.9961,25.2604,18.1283,2,28.9444,6,14,3,다소 높음
11210790,관악구,성현동,2022,11210790.0,서울특별시,관악구,성현동,2022.0,456.0,29.0,98.0,21.0,43.0,62.0,58.0,1.0,14.0,19.0,111.0,2022,N,11210790.0,성현동,2022.0,27788,-1.89,-4.93,95.07,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,2,1,1,4,7,19,24,0,0,24,1,1,1,3,3,0,2,0,0,0,0,47,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,78.99,29.34,75.59,20.54,40.43,51.06,2.13,6.38,51.12,3.0,보통,latest/static 생활시설,Y,30,30,536466,576068,1112534,-39602,39602,434712,48.22,51.78,-3.56,alight_more_than_ride,61.0,3093,16,14,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,1515099,1427321,2942420,-87778,87778,61.0,0,1,0,-2.98,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,3258351.11,-30504.26000000024,matched,,3.2225,3.9941,1.7101,5.2342,0.4167,2.9155,5,51.8799,74.998,61.1872,61.1872,,62.3131,4,,,,,,0,47.766,47.766,1,4.0169,4.0169,1,15.7985,15.7985,1,,,0,,,,0,6.8762,27.1276,17.0019,2,24.9686,6,14,4,보통
